product_name,url,image1_url,image2_url,product_price,description,sale_price,old_price,original_price,current_price,color,image_url,mpn,reference_code,category_id,Stock Status,color_homogeneizado,Categoria,Tag_1,Tag_2,Tag_3
Camiseta básica muscle fit,https://www.pullandbear.com/es/camiseta-basica-muscle-fit-l03245502?cS=800&pelement=662027498,https://static.pullandbear.net/assets/public/3382/614f/74bc4073947f/b5b20bd5f978/03241501800-A6M/03241501800-A6M.jpg?ts=1720022578502&w=438&f=auto,https://static.pullandbear.net/assets/public/54c5/abb5/a0eb4ae2898c/f72b6e804da2/03241501800-M/03241501800-M.jpg?ts=1724660154383&w=438&f=auto,7.99,"MUSCLE FIT. Camiseta básica de manga corta, con cuello redondo, disponible en varios colores lisos y confeccionada en 100% algodón.",,,,7.99,Negro,https://static.pullandbear.net/assets/public/06cd/9198/8ffc461cb421/ac347de161c5/03241501800-C/03241501800-C.jpg?ts=1720022582518&w=106&f=auto,3245/502,3245502.0,1030204791.0,In stock,Negro,Camiseta,básica,Elegante,Elegante
Camiseta básica muscle fit,https://www.pullandbear.com/es/camiseta-basica-muscle-fit-l03245502?cS=250&pelement=662027499,https://static.pullandbear.net/assets/public/a697/455a/81684e9ab7ec/d006bbfe967b/03241501250-A6M/03241501250-A6M.jpg?ts=1720022562270&w=438&f=auto,https://static.pullandbear.net/assets/public/fe35/8e52/8a5c4edcb1e4/be045ffb173e/08247599250-M/08247599250-M.jpg?ts=1724661857402&w=438&f=auto,7.99,"MUSCLE FIT. Camiseta básica de manga corta, con cuello redondo, disponible en varios colores lisos y confeccionada en 100% algodón.",,,,7.99,Blanco,https://static.pullandbear.net/assets/public/4d5f/a9d5/e06f4100b898/91ae2b47dddc/03241501250-C/03241501250-C.jpg?ts=1720022564953&w=106&f=auto,3245/502,3245502.0,1030204791.0,In stock,Blanco,Camiseta,básica,Ajustado,Elegante
Camiseta logo STWD,https://www.pullandbear.com/es/camiseta-logo-stwd-l03245500?cS=800&pelement=662014525,https://static.pullandbear.net/assets/public/b532/55f1/abea4a078234/06537cb426a4/03244545800-A20M/03244545800-A20M.jpg?ts=1720013368340&w=438&f=auto,https://static.pullandbear.net/assets/public/d1e9/484c/d92546b3a70d/01088ffc7fdf/07245545800-M/07245545800-M.jpg?ts=1724854124500&w=438&f=auto,14.99,"Camiseta con logo STWD bordado, diseño de manga corta y cuello redondo, detalle de etiqueta en el bajo y confeccionada en tejido de 100% algodón.",,,,14.99,Negro,https://static.pullandbear.net/assets/public/98ba/0937/894e45e3b48e/e9cdecc279e6/03244545800-C/03244545800-C.jpg?ts=1720013312536&w=106&f=auto,3245/500,3245500.0,1030204791.0,In stock,Negro,Camiseta,Carrot,Vintage,Chándal
Camiseta logo STWD,https://www.pullandbear.com/es/camiseta-logo-stwd-l03245500?cS=250&pelement=662014529,https://static.pullandbear.net/assets/public/d97d/80c4/77eb459fa67c/0eb30a10aa87/07241545250-A20M/07241545250-A20M.jpg?ts=1724150858535&w=438&f=auto,https://static.pullandbear.net/assets/public/9c61/d10d/5f664f5d9d9f/ffa820358968/07245545250-M/07245545250-M.jpg?ts=1724854078469&w=438&f=auto,14.99,"Camiseta con logo STWD bordado, diseño de manga corta y cuello redondo, detalle de etiqueta en el bajo y confeccionada en tejido de 100% algodón.",,,,14.99,Blanco,https://static.pullandbear.net/assets/public/5547/a640/4f234ec68bc9/3fb0391bca67/07241545250-C/07241545250-C.jpg?ts=1724150859553&w=106&f=auto,3245/500,3245500.0,1030204791.0,In stock,Blanco,Camiseta,Color claro,Vintage,Straight
Camiseta negra Mona Lisa,https://www.pullandbear.com/es/camiseta-negra-mona-lisa-l03245929?cS=800&pelement=667496472,https://static.pullandbear.net/assets/public/45fc/a24d/c7884bc5b1a3/7995b9770add/03245929800-a20m/03245929800-a20m.jpg?ts=1737987092251&w=438&f=auto,https://static.pullandbear.net/assets/public/0291/9693/d0d04862a9cb/c7a496f1d7c7/03245929800-M/03245929800-M.jpg?ts=1737714078623&w=438&f=auto,15.99,"Camiseta negra de manga corta con gráfico en la espalda de la obra &quot;Mona Lisa&quot; de Leonardo da Vinci, con cuello redondo y confeccionada en algodón.",,,,15.99,Negro,https://static.pullandbear.net/assets/public/25f4/76d7/faef4aedbec9/de0691e7046e/03245929800-C/03245929800-C.jpg?ts=1737987091701&w=106&f=auto,3245/929,3245929.0,1030139501.0,In stock,Negro,Camiseta,Skinny,Joggers,Joggers
Camiseta cropped,https://www.pullandbear.com/es/camiseta-cropped-l03248512?cS=800&pelement=662014845,https://static.pullandbear.net/assets/public/3d43/3cbe/7da84bbe9031/ffb66d0e6d91/03248512800-a6m/03248512800-a6m.jpg?ts=1737725512176&w=438&f=auto,https://static.pullandbear.net/assets/public/6ede/03ee/08a64a4f864f/bda06f516b73/03248512800-m/03248512800-m.jpg?ts=1737992584772&w=438&f=auto,12.99,Camiseta cropped de manga corta con cuello redondo.,,,,12.99,Negro,https://static.pullandbear.net/assets/public/90aa/1f45/9eb341718e44/42f00b234da1/03248512800-C/03248512800-C.jpg?ts=1737725504303&w=106&f=auto,3248/512,3248512.0,1030204791.0,In stock,Negro,Camiseta,Manga larga,Manga corta,Monocromático
Camiseta cropped,https://www.pullandbear.com/es/camiseta-cropped-l03248512?cS=251&pelement=662014847,https://static.pullandbear.net/assets/public/837b/e5c0/f6e44bc9bfb0/1fa75346d66b/03248512251-a6m/03248512251-a6m.jpg?ts=1737725510939&w=438&f=auto,https://static.pullandbear.net/assets/public/25b0/7692/1d9d4712ad32/a05cda374905/03248512251-m/03248512251-m.jpg?ts=1737992856577&w=438&f=auto,12.99,Camiseta cropped de manga corta con cuello redondo.,,,,12.99,Blanco roto,https://static.pullandbear.net/assets/public/8e1a/0b5d/27894b95960c/6cf687d9fa18/03248512251-C/03248512251-C.jpg?ts=1737725512424&w=106&f=auto,3248/512,3248512.0,1030204791.0,In stock,Blanco,Camiseta,Deportivo,Ajustado,Chándal
Camiseta NFL Kansas City Chiefs,https://www.pullandbear.com/es/camiseta-nfl-kansas-city-chiefs-l03245511?cS=251&pelement=662014683,https://static.pullandbear.net/assets/public/fd10/0d49/b39d4a049e38/a44310acc9c5/03245511251-A7M/03245511251-A7M.jpg?ts=1738056202683&w=438&f=auto,https://static.pullandbear.net/assets/public/453c/7a2e/e4e74f57b9a0/fb0b97e6d32c/03245511251-M/03245511251-M.jpg?ts=1737714079201&w=438&f=auto,25.99,"Camiseta NFL con gráfico Kansas City Chiefs en contraste, cuello de pico y de manga corta.",,,,25.99,Blanco roto,https://static.pullandbear.net/2/photos//2024/I/0/2/p/3245/511/251/3245511251_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1730276411225&w=106&f=auto,3245/511,3245511.0,1030017537.0,In stock,Blanco,Camiseta,Ajustada,Chándal,Elegante
Camiseta NFL San Francisco 49ers,https://www.pullandbear.com/es/camiseta-nfl-san-francisco-49ers-l03245510?cS=700&pelement=662026906,https://static.pullandbear.net/assets/public/7625/9638/6465432cbb55/aca92e5528bc/03245510700-a6m/03245510700-a6m.jpg?ts=1730289906432&w=438&f=auto,https://static.pullandbear.net/assets/public/8cc5/e106/bd92483baa65/680eecb63317/03245510700-M/03245510700-M.jpg?ts=1730223007884&w=438&f=auto,25.99,"Camiseta licencia NFL San Francisco 49ers con cuello de pico, número 46 y de manga corta.  Colección NFL x P&amp;B",,,,25.99,Marrón,https://static.pullandbear.net/assets/public/c29b/dc9d/8ac04c689e37/449c81fe5c10/03245510700-C/03245510700-C.jpg?ts=1730289912070&w=106&f=auto,3245/510,3245510.0,1030017537.0,In stock,Marrón,Camiseta,Baggy,Cargo,Oversize
Pack bermuda y camiseta básica,https://www.pullandbear.com/es/pack-bermuda-y-camiseta-basica-l03241999?cS=807&pelement=662014838,https://static.pullandbear.net/assets/public/5d44/de24/62d74c469e95/57f17d307588/03241999807-A6M/03241999807-A6M.jpg?ts=1718092485163&w=438&f=auto,https://static.pullandbear.net/assets/public/541b/7b55/a8054affa055/af58ee57bac8/03241999807-M/03241999807-M.jpg?ts=1721867841252&w=438&f=auto,19.99,Pack de bermuda y camiseta básicas disponible en varios tonos.,,,,19.99,Gris antracita,https://static.pullandbear.net/assets/public/7e7d/addd/eb004d8195f9/78fdfb817894/03241999807-C/03241999807-C.jpg?ts=1718092472899&w=106&f=auto,3241/999,3241999.0,1030204713.0,In stock,Gris,Pack,básica,Ajustado,Color claro
Camiseta contraste bordado,https://www.pullandbear.com/es/camiseta-contraste-bordado-l03245508?cS=251&pelement=662014461,https://static.pullandbear.net/assets/public/7527/0705/d4a244258dc1/fa09f96ce4dd/03245508251-A6M/03245508251-A6M.jpg?ts=1730742357193&w=438&f=auto,https://static.pullandbear.net/assets/public/87eb/8bbb/ea2a4d36959d/669b3589365b/03245508251-M/03245508251-M.jpg?ts=1737559181020&w=438&f=auto,12.99,"Camiseta de manga corta, con texto &quot;Tu veux jouer a un jeu?&quot;, cuello redondo, confeccionada en algodón.",,,,12.99,Blanco roto,https://static.pullandbear.net/assets/public/395d/1f94/fd664549a05d/38760979fe40/03245508251-C/03245508251-C.jpg?ts=1730742364358&w=106&f=auto,3245/508,3245508.0,1030204791.0,In stock,Blanco,Camiseta,Cargo,Oversize,Vintage
Camiseta Honda,https://www.pullandbear.com/es/camiseta-honda-l03245519?cS=250&pelement=662026632,https://static.pullandbear.net/assets/public/fbce/e57b/c23948cc99b3/47fd104c2b16/03245519250-D2/03245519250-D2.jpg?ts=1737448608634&w=438&f=auto,https://static.pullandbear.net/2/photos//2025/V/0/2/p/3245/519/250/3245519250_2_1_8.jpg?t=1736772011274&w=438&f=auto,15.99,"Camiseta de manga corta blanca y cuello redondo de la licencia Honda, con gráfico en la parte frontal y print temática en la parte trasera, confeccionado en tejido 100% algodón.",,,,15.99,Blanco,https://static.pullandbear.net/assets/public/720a/4211/18da4b419e67/2372f43dad03/03245519250-C/03245519250-C.jpg?ts=1733134664861&w=106&f=auto,3245/519,3245519.0,1030139501.0,In stock,Blanco,Camiseta,Skinny,Streetwear,Deportivo
Camiseta Ford Bronco,https://www.pullandbear.com/es/camiseta-ford-bronco-l03245529?cS=251&pelement=662020842,https://static.pullandbear.net/assets/public/98ee/ebd1/a0904d989803/320b6ca6007a/03245529251-a20m/03245529251-a20m.jpg?ts=1730819167618&w=438&f=auto,https://static.pullandbear.net/assets/public/a322/156a/c65242d6879d/da67e9e7f682/03245529251-M/03245529251-M.jpg?ts=1731324817398&w=438&f=auto,15.99,"Camiseta licencia Ford de color blanco con gráfico de coche en contraste, de manga corta, con cuello redondo y confeccionada en algodón.",,,,15.99,Blanco roto,https://static.pullandbear.net/assets/public/c673/cd6b/407e42bfa168/4c3b246b2e8d/03245529251-C/03245529251-C.jpg?ts=1730819170493&w=106&f=auto,3245/529,3245529.0,1030139501.0,In stock,Blanco,Camiseta,Casual,Casual,Cuello alto
Camiseta logo STWD,https://www.pullandbear.com/es/camiseta-logo-stwd-l03245500?cS=406&pelement=662014526,https://static.pullandbear.net/assets/public/c642/5afe/6c094cb5a5f3/150d01e0ef52/03244545406-A20M/03244545406-A20M.jpg?ts=1720421814273&w=438&f=auto,https://static.pullandbear.net/assets/public/58df/1419/7c7348bdace7/bc1b9ca20db4/03244545406-M/03244545406-M.jpg?ts=1724854114378&w=438&f=auto,14.99,"Camiseta con logo STWD bordado, diseño de manga corta y cuello redondo, detalle de etiqueta en el bajo y confeccionada en tejido de 100% algodón.",,,,14.99,Azul claro,https://static.pullandbear.net/assets/public/44de/78ca/f95f4182b4ce/01e027a8db47/03244545406-C/03244545406-C.jpg?ts=1720421812749&w=106&f=auto,3245/500,3245500.0,1030204791.0,In stock,Azul claro,Camiseta,Manga corta,Carrot,Straight
Camiseta básica manga corta algodón,https://www.pullandbear.com/es/camiseta-basica-manga-corta-algodon-l03245501?cS=802&pelement=667097050,https://static.pullandbear.net/assets/public/3eba/9c94/a7d748e1a8b5/3b81e23fed4e/03245501802-E/03245501802-E.jpg?ts=1733734624354&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4238/500/802/4238500802_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1710169292851&w=438&f=auto,7.99,"Camiseta básica de manga corta, con cuello redondo y en tejido 100% algodón.",,,,7.99,Gris,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4238/500/802/4238500802_1_1_0.jpg?imwidth=%3Awidth%3A&ts=1708085703988&w=106&f=auto,3245/501,3245501.0,1030204791.0,In stock,Gris,Camiseta,básica,Oversize,Oversize
Camiseta básica manga corta algodón,https://www.pullandbear.com/es/camiseta-basica-manga-corta-algodon-l03245501?cS=250&pelement=662026835,https://static.pullandbear.net/assets/public/58a2/933d/dcf745ab96c9/03480ca0aad8/03244500250-A6M/03244500250-A6M.jpg?ts=1724150905579&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4238/500/250/4238500250_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1715846881916&w=438&f=auto,7.99,"Camiseta básica de manga corta, con cuello redondo y en tejido 100% algodón.",,,,7.99,Blanco,https://static.pullandbear.net/assets/public/871e/9cac/70224bbcb135/966290abd68d/03244500250-C/03244500250-C.jpg?ts=1724150913281&w=106&f=auto,3245/501,3245501.0,1030204791.0,In stock,Blanco,Camiseta,básica,Clásico,Streetwear
Camiseta básica manga corta algodón,https://www.pullandbear.com/es/camiseta-basica-manga-corta-algodon-l03245501?cS=800&pelement=662026834,https://static.pullandbear.net/assets/public/7ad3/66d3/dfb94b9190b6/299441cb3964/03244500800-A6M/03244500800-A6M.jpg?ts=1721854115149&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4238/500/800/4238500800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1710168836786&w=438&f=auto,7.99,"Camiseta básica de manga corta, con cuello redondo y en tejido 100% algodón.",,,,7.99,Negro,https://static.pullandbear.net/assets/public/df2e/4c69/66c94dc6a9c8/065f3ecbc351/03244500800-C/03244500800-C.jpg?ts=1721854116337&w=106&f=auto,3245/501,3245501.0,1030204791.0,In stock,Negro,Camiseta,básica,Clásico,Vintage
Camiseta básica manga corta algodón,https://www.pullandbear.com/es/camiseta-basica-manga-corta-algodon-l03245501?cS=712&pelement=663389523,https://static.pullandbear.net/assets/public/1e0b/e48f/66ad47ccb274/76b1bd419c40/03245501712-A6M/03245501712-A6M.jpg?ts=1736518981105&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/4238/500/712/4238500712_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1710168836785&w=438&f=auto,7.99,"Camiseta básica de manga corta, con cuello redondo y en tejido 100% algodón.",,,,7.99,Crudo,https://static.pullandbear.net/assets/public/d0c5/6a07/cbd5454ab908/a0e70d090f12/03245501712-C/03245501712-C.jpg?ts=1736518990654&w=106&f=auto,3245/501,3245501.0,1030204791.0,In stock,Blanco,Camiseta,básica,Bohemio,Formal
Camiseta básica muscle fit,https://www.pullandbear.com/es/camiseta-basica-muscle-fit-l03245502?cS=500&pelement=662027497,https://static.pullandbear.net/assets/public/85c9/86f3/de9047e58ded/42f8e0892d1f/07249504500-A6M/07249504500-A6M.jpg?ts=1718615439501&w=438&f=auto,https://static.pullandbear.net/assets/public/3bcc/3dd7/89af43d987b5/201c9db41189/07249504500-M/07249504500-M.jpg?ts=1724660520712&w=438&f=auto,7.99,"MUSCLE FIT. Camiseta básica de manga corta, con cuello redondo, disponible en varios colores lisos y confeccionada en 100% algodón.",,,,7.99,Verde,https://static.pullandbear.net/assets/public/eccb/0caa/fa7e4088b8bf/6e4d77d30bd6/07249504500-C/07249504500-C.jpg?ts=1718615440360&w=106&f=auto,3245/502,3245502.0,1030204791.0,In stock,Verde,Camiseta,básica,Vintage,Clásico
Camiseta logo STWD,https://www.pullandbear.com/es/camiseta-logo-stwd-l03245500?cS=802&pelement=662014527,https://static.pullandbear.net/assets/public/6519/8597/bf3344239173/2134051f9491/03244545802-A20M/03244545802-A20M.jpg?ts=1720108217808&w=438&f=auto,https://static.pullandbear.net/assets/public/aa72/0b6f/13c64a10ba8d/8e161e9e5878/07245545802-M/07245545802-M.jpg?ts=1724854174513&w=438&f=auto,14.99,"Camiseta con logo STWD bordado, diseño de manga corta y cuello redondo, detalle de etiqueta en el bajo y confeccionada en tejido de 100% algodón.",,,,14.99,Gris,https://static.pullandbear.net/assets/public/fe9d/a57d/8b424c578449/e22f6ba82269/03244545802-C/03244545802-C.jpg?ts=1720108239572&w=106&f=auto,3245/500,3245500.0,1030204791.0,In stock,Gris,Camiseta,Oversize,Slim,Streetwear
Camiseta interlock tenis,https://www.pullandbear.com/es/camiseta-interlock-tenis-l07249564?cS=737&pelement=662021358,https://static.pullandbear.net/assets/public/3230/2ed8/775d44349674/3aa90036876c/07249564737-A6M/07249564737-A6M.jpg?ts=1738073569718&w=438&f=auto,https://static.pullandbear.net/assets/public/54cf/8499/ea69417dae64/f3f0830b68d2/07249564737-M/07249564737-M.jpg?ts=1738073569895&w=438&f=auto,19.99,"Camiseta de manga corta en tejido interlock, con gráfico en contraste, cuello redondo y confeccionada en algodón.",,,,19.99,Marrón topo,https://static.pullandbear.net/assets/public/6beb/9a0b/b60a4368b974/01a644d3b00a/07249564737-C/07249564737-C.jpg?ts=1732621761717&w=106&f=auto,7249/564,7249564.0,1030204791.0,In stock,Marrón,Camiseta,Casual,Monocromático,Rasgado
Camiseta oversize manga corta,https://www.pullandbear.com/es/camiseta-oversize-manga-corta-l03248505?cS=500&pelement=667110249,https://static.pullandbear.net/assets/public/4560/4e99/c02240a38158/baddd5e77198/03248505500-E/03248505500-E.jpg?ts=1736410364673&w=438&f=auto,https://static.pullandbear.net/assets/public/a388/8fb0/c2bd4373ba7c/90902a2e76a9/03244530500-M/03244530500-M.jpg?ts=1734081425912&w=438&f=auto,12.99,Camiseta oversize de manga corta y cuello redondo con detalle de etiqueta y confeccionado en algodón.,,,,12.99,Verde,https://static.pullandbear.net/assets/public/d3e1/bfd0/c232431f95eb/a1d29e184f21/03244530500-C/03244530500-C.jpg?ts=1734081433852&w=106&f=auto,3248/505,3248505.0,1030204791.0,In stock,Verde,Camiseta,Ajustado,Casual,Formal
Camiseta oversize manga corta,https://www.pullandbear.com/es/camiseta-oversize-manga-corta-l03248505?cS=251&pelement=662021108,https://static.pullandbear.net/assets/public/140a/948b/d95e400b94b3/4484a85e7210/07249567251-A6M/07249567251-A6M.jpg?ts=1720714702858&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7245/530/251/7245530251_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1708945012591&w=438&f=auto,12.99,Camiseta oversize de manga corta y cuello redondo con detalle de etiqueta y confeccionado en algodón.,,,,12.99,Blanco roto,https://static.pullandbear.net/assets/public/cde8/0a0c/f53d4373b760/00e731a5cc75/07249567251-C/07249567251-C.jpg?ts=1720714707060&w=106&f=auto,3248/505,3248505.0,1030204791.0,In stock,Blanco,Camiseta,Straight,Straight,Baggy
Camiseta oversize manga corta,https://www.pullandbear.com/es/camiseta-oversize-manga-corta-l03248505?cS=800&pelement=662021107,https://static.pullandbear.net/assets/public/e165/ed2f/c10d4535a887/59fe9f436afa/07249503800-A6M/07249503800-A6M.jpg?ts=1720013327941&w=438&f=auto,https://static.pullandbear.net/2/photos//2024/V/0/2/p/7245/530/800/7245530800_4_1_0.jpg?imwidth=%3Awidth%3A&ts=1708945012601&w=438&f=auto,12.99,Camiseta oversize de manga corta y cuello redondo con detalle de etiqueta y confeccionado en algodón.,,,,12.99,Negro,https://static.pullandbear.net/assets/public/4886/16c4/5a0f4c45a0c2/edb4d5a86fef/07249503800-C/07249503800-C.jpg?ts=1720013357896&w=106&f=auto,3248/505,3248505.0,1030204791.0,In stock,Negro,Camiseta,Straight,Streetwear,Rasgado
Camiseta Knight Rider 82,https://www.pullandbear.com/es/camiseta-knight-rider-82-l07249583?cS=800&pelement=662020844,https://static.pullandbear.net/assets/public/fe1f/071d/428040f1aadd/4b0dcedb2988/07249583800-A6M/07249583800-A6M.jpg?ts=1731411302524&w=438&f=auto,https://static.pullandbear.net/assets/public/7290/187e/4dac4ce4b5aa/07080f2e23e5/07249583800-M/07249583800-M.jpg?ts=1731324613404&w=438&f=auto,15.99,"Camiseta licencia El coche fantástico con gráfico Turbo booster, cuello redondo y de manga corta.",,,,15.99,Negro,https://static.pullandbear.net/assets/public/53f3/a3d6/95c04c94bc3a/cbb872af6009/07249583800-C/07249583800-C.jpg?ts=1731411297538&w=106&f=auto,7249/583,7249583.0,1030139501.0,In stock,Negro,Camiseta,Monocromático,Bohemio,Color oscuro
Sudadera manga corta Van Gogh,https://www.pullandbear.com/es/sudadera-manga-corta-van-gogh-l03594524?cS=800&pelement=662020763,https://static.pullandbear.net/assets/public/d0d8/828d/0130463b8f3f/9558d98a2aed/03594524800-a20m/03594524800-a20m.jpg?ts=1731401914465&w=438&f=auto,https://static.pullandbear.net/assets/public/6491/9881/fd874674a6cd/f36eef11c440/03594524800-M/03594524800-M.jpg?ts=1731433093474&w=438&f=auto,22.99,"Sudadera de manga corta licencia Vincent van Gogh de color negro con cuadro &#39;Campo de trigo con cipreses&#39; en contraste, con cuello redondo y confeccionada en tejido de algodón.",,,,22.99,Negro,https://static.pullandbear.net/assets/public/fb8b/f415/5644474eb3a3/4d88d5f83e7f/03594524800-C/03594524800-C.jpg?ts=1731401896196&w=106&f=auto,3594/524,3594524.0,1030139501.0,In stock,Negro,Camiseta,Carrot,Chándal,Color claro
Sudadera manga corta boxy,https://www.pullandbear.com/es/sudadera-manga-corta-boxy-l03594550?cS=802&pelement=662013957,https://static.pullandbear.net/assets/public/a230/c72e/4ef44ff88849/7a49a1efd810/03594550802-A6M/03594550802-A6M.jpg?ts=1731519006151&w=438&f=auto,https://static.pullandbear.net/assets/public/b750/5655/0bd240f184cb/2a1343de4cdc/03594550802-M/03594550802-M.jpg?ts=1733158037796&w=438&f=auto,22.99,"Sudadera boxy de manga corta en tejido interlock, con cuello redondo, acabado lavado y confeccionada en algodón.  Total look",,,,22.99,Gris,https://static.pullandbear.net/assets/public/ecd8/e97d/036345509395/445297ac759e/03594550802-C/03594550802-C.jpg?ts=1731519022239&w=106&f=auto,3594/550,3594550.0,1030204791.0,In stock,Gris,Camiseta,Cargo,Baggy,Cargo
Camiseta lavada bajo cortado,https://www.pullandbear.com/es/camiseta-lavada-bajo-cortado-l03245506?cS=807&pelement=662031998,https://static.pullandbear.net/assets/public/e0f0/4635/34e94b528425/30077e11abae/03245506807-a6m/03245506807-a6m.jpg?ts=1735837191728&w=438&f=auto,https://static.pullandbear.net/assets/public/7b40/645e/763844c380d7/13bf4a6bfb63/03245506807-M/03245506807-M.jpg?ts=1737130349414&w=438&f=auto,19.99,"Camiseta básica oversize de manga larga, con cuello redondo y confeccionada en algodón.",,,,19.99,Gris antracita,https://static.pullandbear.net/assets/public/33a2/1091/ad154d81b2d9/e27b2e180ada/03245506807-C/03245506807-C.jpg?ts=1735837375087&w=106&f=auto,3245/506,3245506.0,1030204791.0,In stock,Gris,Camiseta,Color oscuro,Baggy,Cargo
Camiseta My Hero Academia,https://www.pullandbear.com/es/camiseta-my-hero-academia-l03245520?cS=826&pelement=662027376,https://static.pullandbear.net/assets/public/c6fe/e98f/876b47ff8f54/3364fef9b8a3/03245520826-A20M/03245520826-A20M.jpg?ts=1731425921597&w=438&f=auto,https://static.pullandbear.net/assets/public/16ac/5ecf/bd2141999b77/3d291568c366/03245520826-M/03245520826-M.jpg?ts=1735567429311&w=438&f=auto,17.99,"Camiseta licencia My Hero Academia con cuello redondo, print delantero y en la espalda, y de manga corta.",,,,17.99,Grisáceo,https://static.pullandbear.net/assets/public/58af/5fca/eccc4148985a/bb56393ad0ce/03245520826-C/03245520826-C.jpg?ts=1731425899404&w=106&f=auto,3245/520,3245520.0,1030139501.0,In stock,Gris,Camiseta,Joggers,Oversize,Minimalista
Polo rayas Sakamoto,https://www.pullandbear.com/es/polo-rayas-sakamoto-l03245920?cS=104&pelement=664248876,https://static.pullandbear.net/assets/public/6919/7f90/465845648597/609344455b0e/03245920104-A7M/03245920104-A7M.jpg?ts=1737451004731&w=438&f=auto,https://static.pullandbear.net/assets/public/634c/d4fb/db5d4b5ebcbe/e578e2ae1f0a/03245920104-M/03245920104-M.jpg?ts=1736936981200&w=438&f=auto,25.99,"Polo de manga corta licencia Sakamoto de color blanco con estampado de rayas en color rojo y parche bordado, confeccionado en algodón.",,,,25.99,Rayas,https://static.pullandbear.net/assets/public/6173/20b5/e796466894a8/2fd3f823235a/03245920104-C/03245920104-C.jpg?ts=1736956571527&w=106&f=auto,3245/920,3245920.0,1030139501.0,In stock,Multicolor,Polo,Standard,Monocromático,Minimalista
Camiseta Sakamoto Ramen,https://www.pullandbear.com/es/camiseta-sakamoto-ramen-l03245919?cS=251&pelement=664248877,https://static.pullandbear.net/assets/public/2e86/b148/d9ab41f2a669/69b1ca168973/03245919251-A7M/03245919251-A7M.jpg?ts=1737451026113&w=438&f=auto,https://static.pullandbear.net/assets/public/ba8b/3a77/f7084935ad2f/3e5243e72c01/03245919251-M/03245919251-M.jpg?ts=1736936981895&w=438&f=auto,17.99,"Camiseta licencia Sakamoto de color blanco con gráfico de ramen en contraste, cuello redondo y confeccionada en algodón.",,,,17.99,Blanco roto,https://static.pullandbear.net/assets/public/7f9d/9116/4fb74c1bbd85/df4a799a70b2/03245919251-C/03245919251-C.jpg?ts=1736958182099&w=106&f=auto,3245/919,3245919.0,1030139501.0,In stock,Blanco,Camiseta,Chándal,Bohemio,Straight
Camiseta The Godfather,https://www.pullandbear.com/es/camiseta-the-godfather-l03245524?cS=250&pelement=662020778,https://static.pullandbear.net/assets/public/f811/7d57/43ef4f158289/348ba98d4315/03245524250-a20m/03245524250-a20m.jpg?ts=1731929369574&w=438&f=auto,https://static.pullandbear.net/assets/public/c63a/9604/5e7441a090fa/d8d68cb4dc40/03245524250-M/03245524250-M.jpg?ts=1731929350041&w=438&f=auto,15.99,"Camiseta blanca licencia The Godfather con gráfico en la espalda, cuello redondo y de manga corta.",,,,15.99,Blanco,https://static.pullandbear.net/assets/public/f3b4/a4cf/17c74d47b551/1d9d5c97cc7f/03245524250-C/03245524250-C.jpg?ts=1731929345019&w=106&f=auto,3245/524,3245524.0,1030139501.0,In stock,Blanco,Camiseta,Cuello alto,Skinny,Monocromático
Camiseta Donald Duck,https://www.pullandbear.com/es/camiseta-donald-duck-l03245528?cS=401&pelement=662014157,https://static.pullandbear.net/assets/public/96d1/5a72/a88549129165/9378222484f6/03245528401-a20m/03245528401-a20m.jpg?ts=1730816006900&w=438&f=auto,https://static.pullandbear.net/assets/public/d8a1/5bfc/80124e7fa0d0/91ff6c8c9baa/03245528401-M/03245528401-M.jpg?ts=1731074818091&w=438&f=auto,15.99,"Camiseta licencia Disney con gráfico &#39;Donald Duck&#39;, de manga corta, con cuello redondo y confeccionada en algodón.",,,,15.99,Marino,https://static.pullandbear.net/assets/public/be1c/15f5/104643509fec/0e92481db7e7/03245528401-C/03245528401-C.jpg?ts=1730816009425&w=106&f=auto,3245/528,3245528.0,1030139501.0,In stock,Azul,Camiseta,Manga corta,Sin mangas,Joggers
